,Termin,Program/kurs,Utbildningens namn,Anm.kod,Univ/högskola,Totalt antal sökande,1:a handssökande,Kvinnor 1:a hand,Kvinnor totalt,Män 1:a hand,Män totalt,25-34 1:a hand,25-34 totalt,<= 24 1:a hand,<= 24 totalt,>=35 1:a hand,>=35 totalt,BI,BII,HP
490,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning polska",SU-21641,Stockholms universitet,15,2,2,13,0,2,1,6,0,6,1,3,18.78,-,*
491,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning polska",SU-21641,Stockholms universitet,15,2,2,13,0,2,1,3,0,2,0,0,18.78,-,*
492,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning polska",SU-21641,Stockholms universitet,15,2,1,4,0,1,1,6,0,6,1,3,18.78,-,*
493,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning polska",SU-21641,Stockholms universitet,15,2,1,4,0,1,1,3,0,2,0,0,18.78,-,*
494,HT2015,Program,Källspråk tyska,SU-21641,Stockholms universitet,5,1,2,13,0,2,1,6,0,6,1,3,18.78,-,*
495,HT2015,Program,Källspråk tyska,SU-21641,Stockholms universitet,5,1,2,13,0,2,1,3,0,2,0,0,18.78,-,*
496,HT2015,Program,Källspråk tyska,SU-21641,Stockholms universitet,5,1,1,4,0,1,1,6,0,6,1,3,18.78,-,*
497,HT2015,Program,Källspråk tyska,SU-21641,Stockholms universitet,5,1,1,4,0,1,1,3,0,2,0,0,18.78,-,*
498,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21643,Stockholms universitet,10,1,1,9,0,0,0,1,0,4,1,4,-,*,-
499,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,7,16,1,9,3,8,3,10,2,7,*,21.87,-
500,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,7,16,1,9,3,8,3,10,2,7,*,21.87,-
501,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,7,16,1,9,3,8,3,10,2,7,*,-,-
502,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,7,16,1,9,3,8,3,10,2,7,*,-,-
503,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,7,16,1,9,3,8,3,10,2,7,-,21.87,-
504,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,7,16,1,9,3,8,3,10,2,7,-,21.87,-
505,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,7,16,1,9,3,8,3,10,2,7,-,-,-
506,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,7,16,1,9,3,8,3,10,2,7,-,-,-
507,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,7,16,1,9,1,4,1,3,1,1,*,21.87,-
508,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,7,16,1,9,1,4,1,3,1,1,*,21.87,-
509,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,7,16,1,9,1,4,1,3,1,1,*,-,-
510,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,7,16,1,9,1,4,1,3,1,1,*,-,-
511,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,7,16,1,9,1,4,1,3,1,1,-,21.87,-
512,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,7,16,1,9,1,4,1,3,1,1,-,21.87,-
513,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,7,16,1,9,1,4,1,3,1,1,-,-,-
514,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,7,16,1,9,1,4,1,3,1,1,-,-,-
515,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,2,5,1,3,3,8,3,10,2,7,*,21.87,-
516,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,2,5,1,3,3,8,3,10,2,7,*,21.87,-
517,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,2,5,1,3,3,8,3,10,2,7,*,-,-
518,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,2,5,1,3,3,8,3,10,2,7,*,-,-
519,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,2,5,1,3,3,8,3,10,2,7,-,21.87,-
520,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,2,5,1,3,3,8,3,10,2,7,-,21.87,-
521,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,2,5,1,3,3,8,3,10,2,7,-,-,-
522,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,2,5,1,3,3,8,3,10,2,7,-,-,-
523,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,2,5,1,3,1,4,1,3,1,1,*,21.87,-
524,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,2,5,1,3,1,4,1,3,1,1,*,21.87,-
525,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,2,5,1,3,1,4,1,3,1,1,*,-,-
526,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,2,5,1,3,1,4,1,3,1,1,*,-,-
527,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,2,5,1,3,1,4,1,3,1,1,-,21.87,-
528,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,2,5,1,3,1,4,1,3,1,1,-,21.87,-
529,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,2,5,1,3,1,4,1,3,1,1,-,-,-
530,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning ryska",SU-21645,Stockholms universitet,26,9,2,5,1,3,1,4,1,3,1,1,-,-,-
531,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,7,16,1,9,3,8,3,10,2,7,*,21.87,-
532,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,7,16,1,9,3,8,3,10,2,7,*,21.87,-
533,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,7,16,1,9,3,8,3,10,2,7,*,-,-
534,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,7,16,1,9,3,8,3,10,2,7,*,-,-
535,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,7,16,1,9,3,8,3,10,2,7,-,21.87,-
536,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,7,16,1,9,3,8,3,10,2,7,-,21.87,-
537,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,7,16,1,9,3,8,3,10,2,7,-,-,-
538,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,7,16,1,9,3,8,3,10,2,7,-,-,-
539,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,7,16,1,9,1,4,1,3,1,1,*,21.87,-
540,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,7,16,1,9,1,4,1,3,1,1,*,21.87,-
541,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,7,16,1,9,1,4,1,3,1,1,*,-,-
542,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,7,16,1,9,1,4,1,3,1,1,*,-,-
543,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,7,16,1,9,1,4,1,3,1,1,-,21.87,-
544,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,7,16,1,9,1,4,1,3,1,1,-,21.87,-
545,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,7,16,1,9,1,4,1,3,1,1,-,-,-
546,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,7,16,1,9,1,4,1,3,1,1,-,-,-
547,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,2,5,1,3,3,8,3,10,2,7,*,21.87,-
548,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,2,5,1,3,3,8,3,10,2,7,*,21.87,-
549,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,2,5,1,3,3,8,3,10,2,7,*,-,-
550,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,2,5,1,3,3,8,3,10,2,7,*,-,-
551,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,2,5,1,3,3,8,3,10,2,7,-,21.87,-
552,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,2,5,1,3,3,8,3,10,2,7,-,21.87,-
553,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,2,5,1,3,3,8,3,10,2,7,-,-,-
554,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,2,5,1,3,3,8,3,10,2,7,-,-,-
555,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,2,5,1,3,1,4,1,3,1,1,*,21.87,-
556,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,2,5,1,3,1,4,1,3,1,1,*,21.87,-
557,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,2,5,1,3,1,4,1,3,1,1,*,-,-
558,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,2,5,1,3,1,4,1,3,1,1,*,-,-
559,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,2,5,1,3,1,4,1,3,1,1,-,21.87,-
560,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,2,5,1,3,1,4,1,3,1,1,-,21.87,-
561,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,2,5,1,3,1,4,1,3,1,1,-,-,-
562,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning tjeckiska",SU-21645,Stockholms universitet,8,3,2,5,1,3,1,4,1,3,1,1,-,-,-
563,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,8,43,2,9,2,22,2,22,6,8,14.41,19.04,0.30
564,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,8,43,2,9,2,22,2,22,6,8,14.41,19.04,-
565,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,8,43,2,9,2,22,2,22,6,8,14.41,-,0.30
566,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,8,43,2,9,2,22,2,22,6,8,14.41,-,-
567,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,8,43,2,9,2,22,2,22,6,8,21.30,19.04,0.30
568,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,8,43,2,9,2,22,2,22,6,8,21.30,19.04,-
569,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,8,43,2,9,2,22,2,22,6,8,21.30,-,0.30
570,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,8,43,2,9,2,22,2,22,6,8,21.30,-,-
571,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,8,43,2,9,1,7,1,9,1,3,14.41,19.04,0.30
572,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,8,43,2,9,1,7,1,9,1,3,14.41,19.04,-
573,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,8,43,2,9,1,7,1,9,1,3,14.41,-,0.30
574,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,8,43,2,9,1,7,1,9,1,3,14.41,-,-
575,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,8,43,2,9,1,7,1,9,1,3,21.30,19.04,0.30
576,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,8,43,2,9,1,7,1,9,1,3,21.30,19.04,-
577,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,8,43,2,9,1,7,1,9,1,3,21.30,-,0.30
578,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,8,43,2,9,1,7,1,9,1,3,21.30,-,-
579,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,1,11,2,8,2,22,2,22,6,8,14.41,19.04,0.30
580,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,1,11,2,8,2,22,2,22,6,8,14.41,19.04,-
581,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,1,11,2,8,2,22,2,22,6,8,14.41,-,0.30
582,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,1,11,2,8,2,22,2,22,6,8,14.41,-,-
583,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,1,11,2,8,2,22,2,22,6,8,21.30,19.04,0.30
584,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,1,11,2,8,2,22,2,22,6,8,21.30,19.04,-
585,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,1,11,2,8,2,22,2,22,6,8,21.30,-,0.30
586,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,1,11,2,8,2,22,2,22,6,8,21.30,-,-
587,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,1,11,2,8,1,7,1,9,1,3,14.41,19.04,0.30
588,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,1,11,2,8,1,7,1,9,1,3,14.41,19.04,-
589,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,1,11,2,8,1,7,1,9,1,3,14.41,-,0.30
590,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,1,11,2,8,1,7,1,9,1,3,14.41,-,-
591,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,1,11,2,8,1,7,1,9,1,3,21.30,19.04,0.30
592,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,1,11,2,8,1,7,1,9,1,3,21.30,19.04,-
593,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,1,11,2,8,1,7,1,9,1,3,21.30,-,0.30
594,HT2018,Program,"Kandidatprogram i språk och översättning, inriktning spanska",SU-21648,Stockholms universitet,56,11,1,11,2,8,1,7,1,9,1,3,21.30,-,-
595,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,8,43,2,9,2,22,2,22,6,8,14.41,19.04,0.30
596,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,8,43,2,9,2,22,2,22,6,8,14.41,19.04,-
597,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,8,43,2,9,2,22,2,22,6,8,14.41,-,0.30
598,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,8,43,2,9,2,22,2,22,6,8,14.41,-,-
599,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,8,43,2,9,2,22,2,22,6,8,21.30,19.04,0.30
600,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,8,43,2,9,2,22,2,22,6,8,21.30,19.04,-
601,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,8,43,2,9,2,22,2,22,6,8,21.30,-,0.30
602,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,8,43,2,9,2,22,2,22,6,8,21.30,-,-
603,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,8,43,2,9,1,7,1,9,1,3,14.41,19.04,0.30
604,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,8,43,2,9,1,7,1,9,1,3,14.41,19.04,-
605,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,8,43,2,9,1,7,1,9,1,3,14.41,-,0.30
606,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,8,43,2,9,1,7,1,9,1,3,14.41,-,-
607,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,8,43,2,9,1,7,1,9,1,3,21.30,19.04,0.30
608,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,8,43,2,9,1,7,1,9,1,3,21.30,19.04,-
609,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,8,43,2,9,1,7,1,9,1,3,21.30,-,0.30
610,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,8,43,2,9,1,7,1,9,1,3,21.30,-,-
611,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,1,11,2,8,2,22,2,22,6,8,14.41,19.04,0.30
612,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,1,11,2,8,2,22,2,22,6,8,14.41,19.04,-
613,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,1,11,2,8,2,22,2,22,6,8,14.41,-,0.30
614,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,1,11,2,8,2,22,2,22,6,8,14.41,-,-
615,HT2015,Program,"Kandidatprogram i språk och översättning, inriktning portugisiska",SU-21648,Stockholms universitet,22,3,1,11,2,8,2,22,2,22,6,8,21.30,19.04,0.30
